timestamp,jobid,n,processes,threads,distribution,schedule,computation_time,total_time,primes_found
2026-09-17T06:25:46Z,136385,100000000,8,2,weighted,static,8.312389,9.045582,5761455
2026-09-17T06:25:46Z,136381,100000000,4,8,block,static,4.564079,5.229337,5761455
2026-09-17T06:25:49Z,136382,100000000,4,4,cyclic,guided,7.027007,8.075368,5761455
2026-09-17T06:25:50Z,136384,100000000,8,8,weighted,static,2.857871,3.520166,5761455
2026-09-17T06:25:52Z,136381,100000000,4,8,block,dynamic,4.553312,5.182386,5761455
2026-09-17T06:25:53Z,136384,100000000,8,8,weighted,dynamic,2.233065,2.838227,5761455
2026-09-17T06:25:56Z,136385,100000000,8,2,weighted,dynamic,8.522872,9.120744,5761455
2026-09-17T06:25:57Z,136384,100000000,8,8,weighted,guided,2.530110,3.164994,5761455
2026-09-17T06:25:57Z,136382,100000000,4,4,weighted,static,7.242916,7.915225,5761455
2026-09-17T06:25:58Z,136381,100000000,4,8,block,guided,4.552256,5.217025,5761455
2026-09-17T06:26:04Z,136381,100000000,4,8,cyclic,static,5.109695,6.074349,5761455
2026-09-17T06:26:06Z,136382,100000000,4,4,weighted,dynamic,7.279328,7.923853,5761455
2026-09-17T06:26:06Z,136385,100000000,8,2,weighted,guided,9.207280,10.166006,5761455
2026-09-17T06:26:09Z,136386,100000000,8,2,block,static,9.299267,9.979887,5761455
2026-09-17T06:26:10Z,136381,100000000,4,8,cyclic,dynamic,4.176555,5.137309,5761455
